order_date,region,segment,shipping_mode,category,product_name,quantity,discount,sales,profit,anomaly,anomaly_prediction,anomaly_score
2025-12-14,East,Corporate,First Class,Electronics,Tablet,4,0.23,26270.88,7315.69,0,0,0.06172696366000752
2025-03-12,West,Home Office,First Class,Electronics,Tablet,4,0.11,20209.03,5973.14,0,0,0.1257969123339061
2023-11-30,West,Home Office,Standard Class,Electronics,Tablet,2,0.18,10625.82,2178.7,0,0,0.15962279457728829
2024-03-20,East,Home Office,Standard Class,Electronics,Monitor,6,0.14,19419.36,5086.21,0,0,0.16470130853016307
2026-04-06,South,Home Office,Second Class,Furniture,Desk,8,0.13,14538.37,1893.85,0,0,0.13472966062133318
2024-05-27,West,Consumer,First Class,Electronics,Tablet,7,0.25,35616.45,9901.29,0,0,0.027492317914309172
2025-07-29,North,Corporate,Same Day,Electronics,Laptop,2,0.2,12156.89,3110.92,0,0,0.12563122859258924
2024-03-12,West,Home Office,First Class,Office Supplies,Pen,1,0.2,302.48,46.84,0,0,0.12458654556142335
2024-12-20,North,Corporate,Same Day,Electronics,Monitor,4,0.15,37786.59,4902.18,0,0,0.10320605817868322
2024-04-04,South,Consumer,Same Day,Furniture,Sofa,4,0.11,10247.7,2426.59,0,0,0.18483490340352215
2024-01-02,East,Corporate,Standard Class,Electronics,Laptop,2,0.24,9028.87,1723.42,0,0,0.1329712719650834
2025-07-28,South,Home Office,Second Class,Furniture,Table,7,0.1,11105.23,1657.2,0,0,0.16297893545003328
2023-09-28,North,Consumer,First Class,Electronics,Laptop,3,0.22,14720.89,2432.85,0,0,0.15592597172150735
2023-06-23,South,Consumer,Second Class,Furniture,Table,7,0.25,12213.88,3652.34,0,0,0.09327946891584915
2023-08-23,South,Consumer,Same Day,Office Supplies,Notebook,6,0.05,2933.94,663.6,0,0,0.17122805984913686
2025-10-04,West,Consumer,Same Day,Furniture,Desk,5,0.11,20534.31,5859.09,0,0,0.14551065015929038
2024-09-15,East,Corporate,Standard Class,Office Supplies,Printer,8,0.13,3936.52,985.23,0,0,0.14530302804089024
2024-01-07,South,Consumer,Second Class,Electronics,Monitor,3,0.16,12341.7,1980.96,0,0,0.18472901178700912
2025-10-09,East,Corporate,Standard Class,Office Supplies,Storage Box,4,0.22,2439.94,500.21,0,0,0.1773117011694988
2024-02-04,East,Consumer,First Class,Furniture,Sofa,5,0.12,10504.04,1925.8,0,0,0.1893688572813944
2025-07-09,West,Home Office,Standard Class,Electronics,Smartphone,8,0.01,36017.42,9831.15,0,0,0.036978534978455824
2025-04-22,East,Home Office,Standard Class,Furniture,Chair,1,0.17,2049.13,564.93,0,0,0.17174630630168664
2026-05-09,West,Corporate,First Class,Office Supplies,Storage Box,4,0.17,9833.03,746.55,1,0,0.17906884310906457
2025-04-05,East,Corporate,First Class,Furniture,Sofa,3,0.12,9021.67,1683.01,0,0,0.19386476273043535
2025-06-04,South,Corporate,First Class,Furniture,Desk,4,0.11,11186.03,1857.18,0,0,0.18802176705780782
2025-02-15,South,Consumer,Same Day,Furniture,Chair,6,0.23,12624.22,2174.13,0,0,0.1551110869939345
2023-11-24,South,Consumer,Standard Class,Electronics,Monitor,2,0.19,10194.1,3042.18,0,0,0.13077649837186922
2026-03-10,South,Corporate,Standard Class,Office Supplies,Pen,3,0.15,1539.32,437.2,0,0,0.19624955738379285
2024-12-31,South,Home Office,Same Day,Office Supplies,Pen,1,0.23,348.34,83.4,0,0,0.11835798153726573
2025-06-24,East,Home Office,Same Day,Electronics,Monitor,8,0.14,28494.77,4087.44,0,0,0.1281775971895529
2024-06-17,South,Corporate,Same Day,Furniture,Table,2,0.0,6811.39,1700.31,0,0,0.10124444770405294
2024-07-14,North,Home Office,Standard Class,Office Supplies,Printer,5,0.17,1958.39,508.84,0,0,0.1898995178181459
2025-01-02,North,Home Office,First Class,Electronics,Tablet,2,0.08,36375.53,1689.69,1,0,0.06612078868179971
2023-08-11,West,Home Office,Second Class,Electronics,Tablet,8,0.24,32680.84,9163.11,0,0,0.040813705365617126
2024-02-12,North,Consumer,Standard Class,Office Supplies,Pen,8,0.2,3107.31,917.27,0,0,0.1245834155182669
2026-04-12,West,Consumer,Standard Class,Furniture,Desk,8,0.12,71803.16,5334.66,1,0,0.016840208349493513
2024-12-24,West,Home Office,Same Day,Office Supplies,Pen,6,0.16,4892.74,653.1,0,0,0.17848308695651105
2024-10-06,East,Corporate,Standard Class,Electronics,Tablet,7,0.07,49725.9,12639.58,0,0,0.011049141961945952
2023-07-22,South,Corporate,Same Day,Office Supplies,Printer,1,0.01,1371.02,276.84,0,0,0.11272414106657325
2024-03-28,South,Home Office,Same Day,Office Supplies,Storage Box,6,0.12,2976.79,408.65,0,0,0.1792024067214672
2025-12-11,South,Home Office,Second Class,Office Supplies,Storage Box,1,0.17,529.97,96.12,0,0,0.15154444879155782
2024-02-04,North,Corporate,First Class,Furniture,Table,5,0.03,19509.82,5150.08,0,0,0.1406020984618105
2026-03-16,South,Consumer,Standard Class,Electronics,Smartphone,7,0.07,30911.53,4699.28,0,0,0.1365330908074882
2025-04-17,South,Home Office,Second Class,Furniture,Table,7,0.2,11348.91,2571.63,0,0,0.1496537215578469
2023-09-14,South,Home Office,Second Class,Electronics,Laptop,7,0.05,28197.26,7195.05,0,0,0.12139477098943297
2025-06-09,East,Home Office,Second Class,Electronics,Monitor,1,0.06,3760.95,685.88,0,0,0.16461200675512355
2024-10-27,West,Corporate,Standard Class,Electronics,Smartphone,8,0.12,71205.71,15998.63,0,1,-0.05717890306911777
2024-07-17,West,Home Office,Second Class,Electronics,Tablet,7,0.06,31835.9,6200.72,0,0,0.13140159834731957
2024-11-07,East,Home Office,Second Class,Electronics,Laptop,3,0.21,12629.54,1830.15,0,0,0.1672914035143409
2023-11-29,North,Consumer,Second Class,Electronics,Laptop,1,0.12,6333.7,1358.49,0,0,0.14884670520366194
2025-09-23,North,Home Office,Second Class,Office Supplies,Notebook,3,0.02,1307.78,219.06,0,0,0.1513959985496493
2026-03-15,East,Consumer,Standard Class,Office Supplies,Storage Box,1,0.02,135.63,27.09,0,0,0.09477827834143493
2024-05-10,North,Home Office,First Class,Furniture,Desk,1,0.01,2345.17,669.13,0,0,0.11602279642709723
2023-12-31,North,Corporate,Standard Class,Office Supplies,Storage Box,6,0.16,4298.4,580.27,0,0,0.17995395353979243
2025-09-23,East,Consumer,Second Class,Furniture,Chair,3,0.18,5541.62,1007.71,0,0,0.1892260550882764
2024-07-05,West,Corporate,Standard Class,Electronics,Smartphone,3,0.1,19379.84,5123.55,0,0,0.13080130660755795
2025-07-08,South,Home Office,Standard Class,Electronics,Monitor,8,0.15,24434.86,3348.7,0,0,0.13002416858643662
2025-04-17,North,Home Office,Standard Class,Electronics,Monitor,1,0.07,4385.69,613.77,0,0,0.1627054902192322
2024-09-03,West,Corporate,Same Day,Furniture,Chair,2,0.01,9115.54,1667.06,0,0,0.1323927699673696
2025-03-31,East,Home Office,Standard Class,Furniture,Desk,3,0.12,5402.66,1500.11,0,0,0.18965324638590442
2025-10-26,East,Corporate,Standard Class,Office Supplies,Printer,6,0.05,4728.2,762.75,0,0,0.1705651639400263
2025-12-12,West,Corporate,Standard Class,Office Supplies,Pen,2,0.22,1841.06,403.41,0,0,0.16886493411165887
2026-03-25,West,Corporate,Standard Class,Furniture,Desk,6,0.13,20449.84,3670.86,0,0,0.17936275815804614
2025-04-11,East,Corporate,Same Day,Electronics,Tablet,2,0.12,12285.88,1526.04,0,0,0.16183323955011286
2025-12-25,West,Corporate,Second Class,Furniture,Table,8,0.02,41378.68,11303.1,0,0,0.016702974362935108
2024-09-30,East,Consumer,Standard Class,Electronics,Laptop,4,0.01,18403.06,2893.25,0,0,0.14464076923765018
2025-06-24,West,Home Office,Second Class,Furniture,Desk,2,0.08,4206.04,1132.78,0,0,0.1807788066341064
2025-12-21,West,Home Office,Same Day,Electronics,Laptop,2,0.23,46471.39,2455.37,1,0,0.017756807672659636
2025-06-02,East,Home Office,Same Day,Furniture,Desk,6,0.08,11719.43,2980.99,0,0,0.17260019585204467
2026-05-17,East,Corporate,First Class,Office Supplies,Notebook,4,0.19,1956.26,327.06,0,0,0.18793613781478408
2023-12-28,West,Corporate,Second Class,Office Supplies,Printer,7,0.19,6348.25,1443.82,0,0,0.1533915757386221
2025-03-15,South,Home Office,Second Class,Office Supplies,Notebook,4,0.07,1806.31,444.54,0,0,0.18851356867152547
2024-06-12,East,Corporate,Second Class,Furniture,Chair,3,0.12,7815.68,1600.48,0,0,0.1925070146676876
2025-03-24,East,Home Office,Same Day,Electronics,Smartphone,2,0.23,6927.8,1320.51,0,0,0.15172294484411425
2025-04-20,North,Consumer,Same Day,Electronics,Laptop,8,0.02,51358.24,14883.85,0,1,-0.035579852191583106
2024-11-08,South,Home Office,Second Class,Office Supplies,Storage Box,1,0.14,322.32,92.21,0,0,0.14649215496931428
2025-03-13,East,Home Office,First Class,Furniture,Desk,1,0.2,1776.26,229.72,0,0,0.15372689257786465
2025-10-15,East,Consumer,First Class,Furniture,Desk,7,0.18,72003.39,4517.16,1,0,0.03290741608442349
2025-05-06,North,Consumer,First Class,Electronics,Monitor,6,0.18,30189.17,8304.96,0,0,0.11647350972479786
2025-06-30,South,Corporate,First Class,Office Supplies,Storage Box,1,0.11,100.0,12.2,0,0,0.12041442027093796
2023-05-31,South,Corporate,Standard Class,Office Supplies,Notebook,7,0.24,3426.24,890.05,0,0,0.13067903041508144
2025-03-20,South,Corporate,Same Day,Furniture,Desk,4,0.01,15263.5,4155.57,0,0,0.12778797028827826
2025-08-06,North,Consumer,Second Class,Electronics,Smartphone,6,0.03,33749.78,9182.9,0,0,0.07677768749627123
2023-09-27,North,Corporate,First Class,Furniture,Table,6,0.01,23966.5,3756.71,0,0,0.1275447133619101
2023-06-11,East,Corporate,Standard Class,Furniture,Sofa,6,0.23,12333.88,2275.23,0,0,0.15337379226294057
2023-05-31,East,Home Office,Standard Class,Furniture,Chair,1,0.12,1802.11,396.2,0,0,0.16875296945654183
2024-10-03,West,Home Office,Second Class,Office Supplies,Printer,1,0.02,961.73,121.37,0,0,0.11727201884665661
2023-12-10,South,Corporate,Second Class,Electronics,Tablet,1,0.12,7536.02,2155.91,0,0,0.11490109385978653
2025-06-21,East,Home Office,Same Day,Office Supplies,Storage Box,6,0.17,1963.43,272.36,0,0,0.16488019385357822
2024-01-30,South,Corporate,Standard Class,Furniture,Table,1,0.11,2509.08,569.94,0,0,0.17090147160171504
2025-12-10,East,Home Office,Second Class,Furniture,Table,4,0.03,10054.29,1833.86,0,0,0.1685315868485816
2023-06-24,West,Home Office,Second Class,Office Supplies,Notebook,2,0.25,817.16,146.59,0,0,0.11824795270009647
2023-07-01,South,Home Office,Same Day,Office Supplies,Notebook,7,0.18,2408.1,498.74,0,0,0.1615768328096252
2023-10-03,South,Corporate,Same Day,Office Supplies,Notebook,1,0.11,951.64,225.55,0,0,0.16067538404419607
2026-03-07,East,Home Office,Standard Class,Electronics,Tablet,8,0.09,27977.75,4694.99,0,0,0.12653910654271372
2025-01-12,South,Corporate,First Class,Electronics,Monitor,1,0.2,5782.75,1689.65,0,0,0.12173570419214597
2025-11-26,East,Consumer,First Class,Office Supplies,Pen,1,0.05,1007.28,214.7,0,0,0.1494369128835844
2026-01-27,North,Home Office,Same Day,Furniture,Chair,8,0.03,21790.2,3845.66,0,0,0.1089913189839744
2023-09-10,East,Corporate,Standard Class,Office Supplies,Printer,4,0.21,1456.27,307.8,0,0,0.1737090264010656
2024-10-07,South,Consumer,Standard Class,Office Supplies,Printer,8,0.24,3650.87,572.08,0,0,0.09780275747855971
2023-09-03,East,Consumer,Same Day,Furniture,Sofa,1,0.03,2632.22,378.5,0,0,0.1393909203838204
2025-06-03,West,Home Office,Second Class,Office Supplies,Printer,3,0.07,793.91,226.77,0,0,0.17440146957622232
2025-02-06,East,Home Office,Same Day,Office Supplies,Printer,8,0.16,3501.08,660.59,0,0,0.1403069773512643
2025-09-25,West,Consumer,First Class,Electronics,Laptop,6,0.05,38346.71,10939.22,0,0,0.04261623985210772
2024-10-23,South,Corporate,First Class,Furniture,Chair,3,0.05,12926.3,2612.12,0,0,0.17573578480696644
2023-11-30,West,Corporate,Same Day,Furniture,Sofa,6,0.21,29247.82,5437.51,0,0,0.12785344253822928
2023-12-25,North,Home Office,Standard Class,Furniture,Desk,4,0.21,9413.41,1582.07,0,0,0.17232348730037123
2025-02-07,East,Corporate,Same Day,Electronics,Monitor,8,0.24,42853.81,6373.45,0,0,0.04588033390532931
2026-03-12,West,Corporate,First Class,Electronics,Tablet,2,0.08,16041.28,3294.16,0,0,0.12948057856490514
2026-03-01,North,Home Office,Second Class,Office Supplies,Printer,2,0.17,759.63,176.08,0,0,0.17742649537915461
2023-10-11,North,Consumer,Second Class,Furniture,Desk,8,0.11,26495.04,6636.49,0,0,0.12060220525926846
2024-08-18,North,Home Office,Standard Class,Electronics,Monitor,4,0.24,14711.68,1838.79,0,0,0.13906497985182797
2023-06-24,West,Corporate,First Class,Electronics,Smartphone,5,0.15,33302.55,6961.04,0,0,0.12239901876792536
2024-01-08,East,Corporate,Same Day,Furniture,Table,4,0.04,13688.24,2356.83,0,0,0.1707255772162366
2025-11-20,East,Corporate,Same Day,Office Supplies,Pen,5,0.12,3452.94,1030.45,0,0,0.18737965813161672
2024-09-04,North,Home Office,Second Class,Electronics,Tablet,2,0.12,8993.4,1257.88,0,0,0.17299534854255383
2026-02-11,East,Corporate,Second Class,Office Supplies,Pen,4,0.15,2404.11,380.75,0,0,0.19633016021809419
2023-09-30,North,Consumer,First Class,Furniture,Table,3,0.15,7883.23,1879.62,0,0,0.19017730320014675
2026-01-07,West,Consumer,Second Class,Furniture,Sofa,1,0.01,3050.42,493.41,0,0,0.12000003248170688
2024-06-19,North,Corporate,Second Class,Furniture,Chair,5,0.04,16336.2,3779.56,0,0,0.16560864989486013
2024-08-02,West,Home Office,Same Day,Office Supplies,Storage Box,6,0.05,4175.04,1207.6,0,0,0.16336139009974882
2025-08-15,North,Home Office,Same Day,Office Supplies,Printer,6,0.15,2332.13,301.37,0,0,0.1728325300168676
2025-02-24,East,Home Office,Second Class,Furniture,Chair,5,0.1,9271.17,1605.75,0,0,0.18648129706251743
2025-11-18,North,Consumer,First Class,Electronics,Laptop,7,0.11,49616.35,12225.07,0,0,0.025479108841146014
2025-06-08,East,Corporate,Second Class,Furniture,Desk,2,0.01,5466.99,1336.06,0,0,0.14018697188517149
2026-03-15,South,Consumer,First Class,Electronics,Monitor,1,0.14,4500.84,650.99,0,0,0.17078724337846218
2025-01-16,North,Corporate,First Class,Electronics,Tablet,7,0.07,52003.58,10989.54,0,0,0.03432549183387723
2025-07-02,North,Corporate,First Class,Office Supplies,Notebook,3,0.21,1704.97,223.39,0,0,0.18001478197431242
2024-12-20,East,Corporate,Standard Class,Electronics,Monitor,5,0.15,31981.0,5208.66,0,0,0.14139852518737295
2023-06-07,North,Consumer,Same Day,Electronics,Tablet,8,0.01,47353.55,12836.74,0,1,-0.013871199431654047
2024-04-27,West,Home Office,Second Class,Electronics,Smartphone,4,0.21,16383.56,2462.71,0,0,0.15751997038396964
2025-05-02,North,Home Office,Standard Class,Electronics,Smartphone,8,0.07,34943.93,8298.8,0,0,0.09495233919936719
2025-06-27,South,Consumer,Same Day,Furniture,Sofa,3,0.13,6596.69,1654.84,0,0,0.19363668037923354
2025-09-29,West,Corporate,Standard Class,Electronics,Smartphone,4,0.08,28352.72,5820.83,0,0,0.1195248300413736
2024-08-27,South,Corporate,Same Day,Furniture,Sofa,3,0.21,8841.57,1311.23,0,0,0.1716189619593923
2025-12-22,South,Home Office,Second Class,Furniture,Desk,4,0.08,9673.5,1571.85,0,0,0.18729607045605162
2023-07-16,South,Consumer,Second Class,Electronics,Smartphone,8,0.08,33049.11,4562.58,0,0,0.11669635421781299
2025-02-21,East,Home Office,First Class,Furniture,Desk,2,0.2,3000.34,478.3,0,0,0.17687570437615185
2024-08-20,North,Home Office,Second Class,Office Supplies,Notebook,5,0.18,2150.97,592.37,0,0,0.18906988116082546
2024-09-22,West,Consumer,First Class,Electronics,Smartphone,8,0.09,48644.29,7040.08,0,0,0.07561410316924166
2026-03-15,North,Home Office,Second Class,Electronics,Smartphone,8,0.19,31673.4,7323.12,0,0,0.10098964097605401
2024-04-26,South,Corporate,Same Day,Electronics,Smartphone,8,0.13,51661.78,13921.41,0,1,-0.005159474328114255
2026-02-09,East,Home Office,First Class,Furniture,Sofa,5,0.07,9728.54,1703.12,0,0,0.17777159920987556
2026-01-17,South,Corporate,Second Class,Office Supplies,Storage Box,7,0.14,3885.83,580.71,0,0,0.17539398775876097
2023-09-23,South,Corporate,First Class,Furniture,Desk,6,0.25,15106.85,3029.38,0,0,0.11680641228349553
2025-07-14,East,Consumer,Second Class,Electronics,Monitor,4,0.24,13116.86,1754.28,0,0,0.1431715517750332
2024-05-21,South,Consumer,Second Class,Furniture,Sofa,7,0.06,16938.35,4892.55,0,0,0.14994175200871335
2025-03-06,West,Corporate,Same Day,Office Supplies,Storage Box,1,0.09,1689.42,235.29,0,0,0.1619710376978188
2024-04-23,North,Home Office,Second Class,Electronics,Tablet,4,0.2,15735.35,2529.79,0,0,0.1659685378031826
2023-11-25,East,Consumer,Standard Class,Electronics,Tablet,4,0.08,21764.46,4770.5,0,0,0.15497184788086749
2024-01-06,East,Consumer,Standard Class,Electronics,Smartphone,4,0.11,15485.81,4148.97,0,0,0.1688824181968826
2023-11-02,South,Consumer,Standard Class,Office Supplies,Printer,8,0.06,5094.42,1362.39,0,0,0.11972009068456269
2024-07-24,North,Corporate,Same Day,Electronics,Monitor,7,0.11,48340.93,5807.29,0,0,0.08860637220719636
2026-03-08,East,Home Office,Same Day,Office Supplies,Storage Box,4,0.23,1268.54,323.27,0,0,0.16182785090040286
2023-10-21,West,Home Office,Standard Class,Furniture,Sofa,3,0.16,8724.95,2242.49,0,0,0.18751737841174404
2025-08-09,North,Consumer,First Class,Electronics,Laptop,4,0.13,71618.98,3293.93,1,0,0.02642031978558146
2023-12-22,East,Consumer,Second Class,Electronics,Monitor,7,0.15,36410.47,9927.96,0,0,0.08162488013408975
2025-09-10,North,Home Office,Standard Class,Electronics,Smartphone,4,0.18,15476.6,3962.87,0,0,0.16624149218785028
2023-08-03,South,Consumer,Second Class,Furniture,Desk,7,0.23,13122.31,3856.94,0,0,0.13138299065460002
2024-11-18,West,Corporate,Standard Class,Electronics,Monitor,2,0.08,18964.09,5670.97,0,0,0.0798367847539726
2025-04-12,West,Corporate,Second Class,Office Supplies,Pen,4,0.16,2435.04,632.76,0,0,0.19279536634906214
2026-04-17,South,Corporate,Standard Class,Office Supplies,Storage Box,1,0.13,222.21,26.81,0,0,0.12587192635251554
2026-01-14,South,Corporate,Standard Class,Electronics,Smartphone,1,0.21,4605.34,970.41,0,0,0.1497403759996262
2025-10-18,North,Consumer,First Class,Furniture,Desk,8,0.06,30337.93,8451.68,0,0,0.09022188147211618
2026-01-01,South,Consumer,Second Class,Furniture,Desk,1,0.08,2109.22,586.67,0,0,0.16721282453027925
2024-11-13,South,Home Office,Same Day,Office Supplies,Printer,2,0.11,716.73,184.58,0,0,0.17047229200229397
2024-01-21,South,Home Office,Second Class,Office Supplies,Storage Box,3,0.02,1064.67,289.93,0,0,0.1517044220895688
2025-10-25,North,Corporate,Standard Class,Electronics,Laptop,1,0.23,7147.54,2109.0,0,0,0.09036003969412254
2024-10-17,East,Home Office,Same Day,Office Supplies,Storage Box,1,0.07,200.64,48.42,0,0,0.125937550628477
2023-09-16,West,Home Office,Same Day,Electronics,Monitor,7,0.17,35211.7,5753.34,0,0,0.13372476895213914
2026-02-12,East,Consumer,Standard Class,Electronics,Tablet,5,0.03,22458.39,6393.12,0,0,0.11848709042525585
2023-08-20,South,Corporate,Standard Class,Office Supplies,Printer,5,0.22,2150.08,444.39,0,0,0.1726209775777438
2025-04-22,North,Corporate,Same Day,Office Supplies,Pen,3,0.05,2348.39,628.2,0,0,0.18833224886532973
2023-07-01,North,Home Office,First Class,Furniture,Sofa,5,0.2,9314.63,2661.03,0,0,0.1684701796384792
2025-01-04,East,Home Office,Second Class,Electronics,Monitor,7,0.0,27987.34,8343.54,0,0,0.06157563519169129
2026-04-08,West,Consumer,Standard Class,Furniture,Table,8,0.05,22986.4,3431.28,0,0,0.12062294307275889
2024-08-06,West,Corporate,First Class,Office Supplies,Pen,4,0.1,3429.4,781.73,0,0,0.18972190375270126
2026-02-14,South,Home Office,Standard Class,Electronics,Laptop,1,0.04,3784.21,672.96,0,0,0.15290071460647853
2024-02-17,South,Home Office,Second Class,Office Supplies,Printer,4,0.17,1036.53,283.78,0,0,0.17745282186896533
2025-05-21,South,Consumer,First Class,Furniture,Table,3,0.16,7085.53,1140.66,0,0,0.1916587615729654
2024-03-04,West,Corporate,Standard Class,Electronics,Smartphone,1,0.03,7537.4,1767.24,0,0,0.10587664516327211
2024-09-14,North,Corporate,Same Day,Electronics,Smartphone,7,0.2,48567.1,12427.66,0,0,0.0027069973038867934
2026-04-30,North,Home Office,Second Class,Electronics,Monitor,6,0.25,21415.7,4443.21,0,0,0.10371443556373361
2024-01-08,North,Home Office,First Class,Electronics,Laptop,4,0.25,15766.62,3414.68,0,0,0.11149874686591799
2024-04-04,North,Consumer,Standard Class,Office Supplies,Printer,7,0.15,3848.08,642.75,0,0,0.17494347042180092
2026-01-19,South,Corporate,Same Day,Office Supplies,Notebook,5,0.19,2895.07,527.48,0,0,0.193207930445558
2025-07-11,West,Home Office,Same Day,Electronics,Monitor,2,0.04,10507.71,2190.78,0,0,0.15124792817650562
2026-04-16,East,Home Office,Same Day,Office Supplies,Storage Box,7,0.11,2948.22,770.27,0,0,0.17073244177733277
2026-04-11,North,Consumer,Second Class,Furniture,Sofa,8,0.21,18081.36,3650.44,0,0,0.12186416707070369
2025-10-11,South,Corporate,First Class,Office Supplies,Pen,6,0.12,4653.52,762.15,0,0,0.1839090063314331
2025-08-15,North,Consumer,Standard Class,Furniture,Desk,4,0.12,9578.66,1815.61,0,0,0.19292913414414625
2025-01-12,South,Corporate,Second Class,Electronics,Laptop,5,0.04,30933.77,7904.16,0,0,0.09152986164199339
2024-06-05,South,Corporate,Second Class,Furniture,Sofa,2,0.16,5270.37,1236.02,0,0,0.19000631233865767
2023-12-16,West,Corporate,Same Day,Furniture,Desk,4,0.22,19120.4,5072.12,0,0,0.11808011550454756
2025-08-22,South,Consumer,First Class,Office Supplies,Notebook,4,0.05,2096.79,599.0,0,0,0.18662014334344562
2026-05-11,North,Home Office,Standard Class,Office Supplies,Notebook,3,0.23,1322.5,358.7,0,0,0.168500813892482
2023-08-02,East,Consumer,First Class,Electronics,Smartphone,6,0.08,27741.49,7967.0,0,0,0.12447341166366288
2024-08-27,North,Home Office,Standard Class,Electronics,Monitor,1,0.1,3975.24,527.71,0,0,0.1667007418453343
2025-11-08,North,Corporate,Same Day,Furniture,Sofa,8,0.22,34619.69,6530.96,0,0,0.08464957682722052
2024-05-29,North,Home Office,Same Day,Furniture,Desk,6,0.02,16493.93,3012.63,0,0,0.14940889709220778
2024-06-17,East,Corporate,Second Class,Furniture,Sofa,8,0.01,21574.11,3226.86,0,0,0.09031883142972763
2025-04-08,East,Consumer,Second Class,Furniture,Chair,8,0.11,16670.92,4405.51,0,0,0.13786977505382425
2025-02-25,North,Home Office,First Class,Electronics,Laptop,5,0.23,20003.77,2602.12,0,0,0.1376367045216308
2026-02-22,West,Corporate,Second Class,Electronics,Tablet,4,0.13,29138.57,6931.63,0,0,0.10476905509462786
2023-08-06,South,Home Office,Second Class,Furniture,Sofa,7,0.01,44900.08,2642.67,1,0,0.05709358594073144
2025-03-06,South,Home Office,Standard Class,Furniture,Chair,8,0.01,15934.61,2619.13,0,0,0.08440571862996382
2026-02-19,North,Consumer,Standard Class,Furniture,Table,7,0.21,15725.21,3706.3,0,0,0.15186582634866136
2024-02-19,East,Corporate,Same Day,Furniture,Chair,1,0.01,3511.45,633.27,0,0,0.11949267781411599
2024-03-18,East,Home Office,Second Class,Office Supplies,Notebook,5,0.07,2093.58,518.65,0,0,0.1856726251209565
2024-05-08,North,Corporate,Standard Class,Office Supplies,Storage Box,3,0.2,1745.95,347.38,0,0,0.18758974274949147
2025-08-21,South,Consumer,First Class,Electronics,Monitor,6,0.23,24378.2,4880.1,0,0,0.12975268485763003
2026-03-09,East,Home Office,Standard Class,Electronics,Tablet,1,0.11,2731.68,340.11,0,0,0.15954478303912278
2026-01-09,North,Home Office,Same Day,Furniture,Chair,2,0.23,4381.34,971.93,0,0,0.1582551804606811
2025-11-11,West,Consumer,First Class,Electronics,Smartphone,6,0.2,41700.12,6299.34,0,0,0.09222025232415265
2026-01-13,South,Consumer,Same Day,Office Supplies,Printer,5,0.07,2410.4,642.63,0,0,0.18611159976152541
2025-08-01,East,Home Office,First Class,Electronics,Monitor,7,0.23,22941.06,6017.88,0,0,0.10907872711732813
2024-02-29,North,Corporate,Standard Class,Office Supplies,Storage Box,6,0.1,4384.46,764.21,0,0,0.18275627489747565
2023-11-24,East,Home Office,Standard Class,Office Supplies,Storage Box,8,0.16,4062.97,1134.9,0,0,0.13829422478593567
2026-01-23,North,Home Office,Standard Class,Electronics,Monitor,3,0.09,12827.91,3515.36,0,0,0.17098009244899498
2025-03-30,South,Corporate,Same Day,Electronics,Smartphone,2,0.08,13494.97,1744.31,0,0,0.15141428007200652
2025-10-06,East,Consumer,Standard Class,Furniture,Table,1,0.05,2425.58,340.48,0,0,0.15151082596112037
2025-12-10,West,Corporate,Same Day,Furniture,Table,1,0.16,5251.12,1281.94,0,0,0.15621678115018933
2023-10-21,West,Corporate,Same Day,Electronics,Laptop,2,0.04,23897.43,4744.97,0,0,0.07639239098849704
2025-05-20,North,Consumer,First Class,Furniture,Sofa,2,0.11,5408.2,1429.03,0,0,0.18133298481255072
2024-09-22,South,Corporate,Standard Class,Office Supplies,Notebook,5,0.04,2250.3,331.66,0,0,0.16824862703259186
2024-12-27,West,Corporate,Same Day,Office Supplies,Pen,8,0.13,8669.94,2423.23,0,0,0.13184222834090442
2024-12-20,East,Home Office,Standard Class,Office Supplies,Notebook,5,0.07,2607.83,489.52,0,0,0.18948176276453133
2023-12-22,North,Home Office,Second Class,Office Supplies,Notebook,8,0.24,3404.12,492.47,0,0,0.09600337931723235
2023-07-01,North,Consumer,Second Class,Electronics,Tablet,2,0.24,7953.15,1827.75,0,0,0.1354087102909063
2025-04-10,North,Home Office,Second Class,Furniture,Sofa,7,0.16,14567.09,3639.54,0,0,0.166147037723277
2024-04-12,North,Consumer,First Class,Office Supplies,Printer,5,0.11,2719.27,554.47,0,0,0.19085315379734513
2024-09-06,East,Consumer,Standard Class,Office Supplies,Printer,4,0.14,1310.77,238.11,0,0,0.18404531234429483
2024-06-06,North,Consumer,First Class,Office Supplies,Printer,3,0.21,1618.71,217.36,0,0,0.17932011261360908
2024-11-26,West,Home Office,Standard Class,Furniture,Table,5,0.22,12807.49,3224.86,0,0,0.15957910082552823
2024-09-11,North,Home Office,Second Class,Office Supplies,Printer,1,0.09,100.0,12.64,0,0,0.11867297529226972
2025-05-09,East,Consumer,Second Class,Office Supplies,Pen,5,0.09,1535.03,362.24,0,0,0.17648550074777042
2023-11-11,West,Home Office,First Class,Office Supplies,Printer,4,0.02,3289.09,654.12,0,0,0.16622910042787198
2026-03-12,West,Corporate,First Class,Electronics,Tablet,3,0.11,64659.71,2840.36,1,0,0.020290473860610114
2024-11-28,North,Corporate,Second Class,Electronics,Monitor,3,0.19,23742.58,3480.62,0,0,0.12270443258467134
2023-11-06,West,Consumer,Standard Class,Electronics,Laptop,2,0.19,12503.92,2717.38,0,0,0.13649339434047436
